course_id,course_name,department,credits,time_slot,classroom,instructor,description,prerequisites,max_students,current_enrollment
"B02 301B2_01","生物化學乙下","BST","2","TBA","普103","李平篤","英文名稱: Biochemistry (b)(2) | 選課說明: 3 | 備註: 0","無","",""
"B02 40030_1","專題討論","BST","1","TBA","農化一第六","李昆達","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B02 40030_2","專題討論","BST","1","TBA","農化二B10-1","廖憶純","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B02 40030_3","專題討論","BST","1","TBA","農化一第六","林璧鳳","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B02 40030_4","專題討論","BST","1","TBA","農化一第六","黃慶璨","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_1","專題研究二","BST","2","TBA","TBA","潘子明","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_2","專題研究二","BST","2","TBA","TBA","李昆達","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_3","專題研究二","BST","2","TBA","TBA","陳俊任","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_4","專題研究二","BST","2","TBA","TBA","何佳安","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_7","專題研究二","BST","2","TBA","TBA","張世宗","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_8","專題研究二","BST","2","TBA","TBA","黃楓婷","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_9","專題研究二","BST","2","TBA","TBA","黃青真","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_10","專題研究二","BST","2","TBA","TBA","蕭寧馨","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_12","專題研究二","BST","2","TBA","TBA","許瑞祥","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_13","專題研究二","BST","2","TBA","TBA","黃慶璨","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_14","專題研究二","BST","2","TBA","TBA","楊啟伸","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_15","專題研究二","BST","2","TBA","TBA","張麗冠","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_16","專題研究二","BST","2","TBA","TBA","陳進庭","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_17","專題研究二","BST","2","TBA","TBA","陳彥榮","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_18","專題研究二","BST","2","TBA","TBA","廖憶純","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_21","專題研究二","BST","2","TBA","TBA","徐麗芬","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41020_22","專題研究二","BST","2","TBA","TBA","常怡雍","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B02 41040_01","生化專題討論","BST","1","TBA","農化二B10-1","廖憶純","英文名稱: Seminar in Biochemistry | 選課說明: 3 | 備註: 0","無","",""
"B02 U1030_01","生物技術基礎與前瞻","BST","2","TBA","TBA","胡維碩","英文名稱: Fundamentals and Frontiers of Biotechnology | 選課說明: 3 | 備註: 0","無","",""
"B22 D0010_01","博士論文","BST","","TBA","TBA","TBA","英文名稱: Dissertation (Ph. D.) | 選課說明: 1 | 備註: 0","無","",""
"B22 D0020_1","專題討論","BST","1","TBA","TBA","陳俊任","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B22 D0020_3","專題討論","BST","1","TBA","TBA","黃青真","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B22 D0020_4","專題討論","BST","1","TBA","TBA","黃慶璨","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B22 D1020_1","專題研究二","BST","2","TBA","TBA","潘子明","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1020_2","專題研究二","BST","2","TBA","TBA","李昆達","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1020_4","專題研究二","BST","2","TBA","TBA","何佳安","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1020_16","專題研究二","BST","2","TBA","TBA","陳進庭","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1040_1","專題研究四","BST","2","TBA","TBA","潘子明","英文名稱: Research Training (Ⅳ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1040_2","專題研究四","BST","2","TBA","TBA","李昆達","英文名稱: Research Training (Ⅳ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1040_3","專題研究四","BST","2","TBA","TBA","陳俊任","英文名稱: Research Training (Ⅳ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1040_11","專題研究四","BST","2","TBA","TBA","林璧鳳","英文名稱: Research Training (Ⅳ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1040_16","專題研究四","BST","2","TBA","TBA","陳進庭","英文名稱: Research Training (Ⅳ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1050_01","進階生化探索","BST","1","TBA","農化二106-1","黃楓婷","英文名稱: Advanced Topics in Biochemistry | 選課說明: 3 | 備註: 0","無","",""
"B22 D1080_01","生技博士論文精研三","BST","1","TBA","農化二B10-1","潘子明","英文名稱: Advanced Doctoral Thesis Research in Biochemical Science and Technology Iii (Ⅲ) | 選課說明: 3 | 備註: 0","無","",""
"B22 D1090_01","生技博士論文精研四","BST","1","TBA","TBA","潘子明","英文名稱: Advanced Doctoral Thesis Research in Biochemical Science and Technology Iv | 選課說明: 3 | 備註: 0","無","",""
"B22 M0010_01","碩士論文","BST","","TBA","TBA","TBA","英文名稱: Thesis (Master) | 選課說明: 1 | 備註: 0","無","",""
"B22 M0020_1","專題討論","BST","1","TBA","農化一第六","陳俊任","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B22 M0020_2","專題討論","BST","1","TBA","TBA","廖憶純","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B22 M0020_3","專題討論","BST","1","TBA","農化一第六","蕭寧馨","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B22 M0020_4","專題討論","BST","1","TBA","農化一第六","黃慶璨","英文名稱: Seminar | 選課說明: 3 | 備註: 0","無","",""
"B22 M0040_01","生化科技實驗法二","BST","1","TBA","TBA","潘子明","英文名稱: Research Methods in Biochemical Science and Technology (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M0140_01","植物之二級代謝","BST","2","TBA","普303","李平篤","英文名稱: Plant Secondary Metabolism | 選課說明: 3 | 備註: 0","無","",""
"B22 M0150_01","蛋白質養晶概論與實作","BST","1","TBA","TBA","楊啟伸","英文名稱: Practical Protein Crystallization | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_1","專題研究二","BST","2","TBA","TBA","潘子明","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_2","專題研究二","BST","2","TBA","TBA","李昆達","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_3","專題研究二","BST","2","TBA","TBA","陳俊任","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_4","專題研究二","BST","2","TBA","TBA","莊榮輝","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_5","專題研究二","BST","2","TBA","TBA","王愛玉","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_6","專題研究二","BST","2","TBA","TBA","楊健志","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_7","專題研究二","BST","2","TBA","TBA","張世宗","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_8","專題研究二","BST","2","TBA","TBA","黃楓婷","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_9","專題研究二","BST","2","TBA","TBA","黃青真","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_10","專題研究二","BST","2","TBA","TBA","蕭寧馨","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_11","專題研究二","BST","2","TBA","TBA","林璧鳳","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_13","專題研究二","BST","2","TBA","TBA","黃慶璨","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_14","專題研究二","BST","2","TBA","TBA","楊啟伸","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_15","專題研究二","BST","2","TBA","TBA","張麗冠","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_16","專題研究二","BST","2","TBA","TBA","陳進庭","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_17","專題研究二","BST","2","TBA","TBA","常怡雍","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_18","專題研究二","BST","2","TBA","TBA","何佳安","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_19","專題研究二","BST","2","TBA","TBA","陳彥榮","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_20","專題研究二","BST","2","TBA","TBA","廖憶純","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1020_21","專題研究二","BST","2","TBA","TBA","章為皓","英文名稱: Research Training (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"B22 M1030_2","生化科技教學實習","BST","2","TBA","TBA","黃楓婷","英文名稱: Teaching Practice of Biochemical Science and Technology | 選課說明: 3 | 備註: 0","無","",""
"B22 M1030_3","生化科技教學實習","BST","2","TBA","TBA","蕭寧馨","英文名稱: Teaching Practice of Biochemical Science and Technology | 選課說明: 3 | 備註: 0","無","",""
"B22 M1050_01","生醫光電特論","BST","1","TBA","TBA","陳進庭","英文名稱: Special Topics in Biophotonics | 選課說明: 2 | 備註: 0","無","",""
"B22 U0100_01","維生素營養學","BST","2","TBA","農化二105-1","黃青真","英文名稱: Vitamins | 選課說明: 3 | 備註: 0","無","",""
"B22 U0140_01","基因改造食品","BST","2","TBA","農化一第六","潘子明","英文名稱: Genetically Modified Food | 選課說明: 3 | 備註: 0","無","",""
"B22 U0240_01","生物膜之基礎與應用","BST","2","TBA","農化一第六","黃慶璨","英文名稱: Fundamentals and Applications of Biofilms | 選課說明: 3 | 備註: 0","無","",""
"B22 U0310_01","免疫學","BST","3","TBA","共105","陳進庭","英文名稱: Immunology | 選課說明: 3 | 備註: 0","無","",""
"B22 U0320_01","營養添加物與植物藥物之研發特論","BST","2","TBA","農化二106-1","徐麗芬","英文名稱: Special Topic in Nutraceuticals and Botanical Drugs Research and Development | 選課說明: 3 | 備註: 0","無","",""
"B22 U0340_01","細胞生物學","BST","3","TBA","農化二106-1","陳彥榮","英文名稱: Cell Biology | 選課說明: 2 | 備註: 0","無","",""
"B22 U0350_01","研發成果智慧財產權及專利法規","BST","2","TBA","農化二B10-1","朱淑尹","英文名稱: Intellectual Property Right and Patent Law | 選課說明: 3 | 備註: 0","無","",""
"B22 U0360_01","生技醫藥產業實務概論","BST","2","TBA","農化二B10-1","陳俊任","英文名稱: Introduction to Practices in Biopharmaceutical Industry | 選課說明: 3 | 備註: 0","無","",""
"B22 U0380_01","生醫分析","BST","3","TBA","農化二106-1","何佳安","英文名稱: Biomedical Analysis | 選課說明: 3 | 備註: 0","無","",""
"B22 U0390_01","酵素動力學,催化原理及應用","BST","2","TBA","農化一第六","杜曉春","英文名稱: Enzyme Kinetics, Catalytic Principles and Applications | 選課說明: 3 | 備註: 0","無","",""
"B41 D0010_01","博士論文","ZOOl","","TBA","TBA","TBA","英文名稱: Thesis (Ph.D) | 選課說明: 1 | 備註: 0","無","",""
"B41 D0100_01","博士班專題討論","ZOOl","1","TBA","TBA","于宏燦","英文名稱: Seminar (Ph.D) | 選課說明: 1 | 備註: 0","無","",""
"B41 M0010_01","碩士論文","ZOOl","","TBA","TBA","TBA","英文名稱: Thesis (M.S.) | 選課說明: 1 | 備註: 0","無","",""
"B41 M0100_01","碩士班專題討論","ZOOl","1","TBA","生科4B","李士傑","英文名稱: Seminar (m.s) | 選課說明: 1 | 備註: 0","無","",""
"B41 M0200_01","碩士班論文專題報告","ZOOl","1","TBA","TBA","潘建源","英文名稱: Thesis Seminar (M.S.) | 選課說明: 1 | 備註: 0","無","",""
"B41 M0300_01","無脊椎動物學專題討論","ZOOl","2","TBA","TBA","陳俊宏","英文名稱: Special Seminar on Invertebrate Biology | 選課說明: 1 | 備註: 0","無","",""
"B41 M0310_01","分子演化學專題討論","ZOOl","2","TBA","TBA","于宏燦","英文名稱: Seminar in Molecular Evolution | 選課說明: 1 | 備註: 0","無","",""
"B41 M0320_01","神經生理學專題討論","ZOOl","2","TBA","TBA","嚴震東","英文名稱: Seminars in Neurophysiology | 選課說明: 2 | 備註: 0","無","",""
"B41 M0330_01","免疫學專題討論","ZOOl","1","TBA","TBA","宋延齡","英文名稱: Reading Conference in Immunology | 選課說明: 1 | 備註: 0","無","",""
"B41 M0340_01","分子內分泌學專題討論","ZOOl","1","TBA","TBA","李心予","英文名稱: Seminar in Molecular Endocrinology | 選課說明: 1 | 備註: 0","無","",""
"B41 M0350_01","魚類病毒學專題討論","ZOOl","1","TBA","TBA","齊肖琪","英文名稱: Seminar on Fish Virology | 選課說明: 1 | 備註: 0","無","",""
"B41 M0360_01","分子分類學專題討論","ZOOl","2","TBA","TBA","丘臺生","英文名稱: Seminar on Molecular Systematics | 選課說明: 1 | 備註: 0","無","",""
"B41 M0370_01","蝦類病毒學專題討論","ZOOl","2","TBA","TBA","羅竹芳","英文名稱: Seminar on Shrimp Virology | 選課說明: 1 | 備註: 0","無","",""
"B41 M0380_01","發生學專題討論","ZOOl","2","TBA","漁科407A","李士傑","英文名稱: Seminar in Developmental Biology | 選課說明: 1 | 備註: 0","無","",""
"B41 M0400_01","神經生物學專題討論","ZOOl","1","TBA","TBA","潘建源","英文名稱: Seminar on Neurobiology | 選課說明: 1 | 備註: 0","無","",""
"B41 M0420_01","細胞生物學專題討論","ZOOl","1","TBA","TBA","黃偉邦","英文名稱: Seminars in Cell Biology | 選課說明: 1 | 備註: 0","無","",""
"B41 M0430_01","循環生理專題討論","ZOOl","2","TBA","TBA","陳瑞芬","英文名稱: Seminar Circulatory Physiology | 選課說明: 1 | 備註: 0","無","",""
"B41 M0440_01","神經細胞生理專題討論","ZOOl","2","TBA","TBA","閔明源","英文名稱: Cellular Neurophysiology Seminar | 選課說明: 1 | 備註: 0","無","",""
"B41 M0460_01","基因表現調控專題討論","ZOOl","2","TBA","TBA","朱家瑩","英文名稱: Seminar on Gene Expression and Regulation | 選課說明: 3 | 備註: 0","無","",""
"B41 U1020_01","循環生理學","ZOOl","2","TBA","TBA","陳瑞芬","英文名稱: Circulatory Physiology | 選課說明: 1 | 備註: 0","無","",""
"B41 U1040_01","動物分類學原理","ZOOl","3","TBA","TBA","丘臺生","英文名稱: Principles of Systematic Zoology | 選課說明: 3 | 備註: 0","無","",""
"B41 U1130_01","神經生理學實驗","ZOOl","2","TBA","TBA","嚴震東","英文名稱: Neurophysiology Lab. | 選課說明: 2 | 備註: 0","無","",""
"B41 U1240_01","水族類疫病學","ZOOl","2","TBA","TBA","宋延齡","英文名稱: Health of Aquatic Organisms | 選課說明: 3 | 備註: 0","無","",""
"B41 U1400_01","古脊椎動物學及實驗","ZOOl","3","TBA","生科4C","陶錫珍","英文名稱: Vertebrate Paleontology & Lab. | 選課說明: 3 | 備註: 0","無","",""
"B41 U1410_01","魚類多樣性","ZOOl","3","TBA","生科419","沈世傑","英文名稱: Biodiversity of Fishes | 選課說明: 1 | 備註: 0","無","",""
"B41 U1520_01","分子神經病理學","ZOOl","3","TBA","生科4C","廖永豐","英文名稱: Molecular Neuropathology | 選課說明: 1 | 備註: 0","無","",""
"B41 U1540_01","細胞生物學實驗二","ZOOl","2","TBA","TBA","陳俊宏","英文名稱: Cell Biology Lab (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"B41 U1580_01","魚類功能性基因體實驗","ZOOl","2","TBA","漁科107","李士傑","英文名稱: Laboratory of Functional Genomics Analysis in Fish | 選課說明: 2 | 備註: 0","無","",""
